corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
881;8078;PROGETTAZIONE URBANISTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/369896;modulo;34852;Orioli Valentina;Italiano;;369896;369894;369894;
881;85786;ARCHITETTURA PER LA RIGENERAZIONE DEL PAESAGGIO URBANO;;modulo;;;;;369897;369894;369894;
881;18547;ARCHITETTURA E COMPOSIZIONE ARCHITETTONICA III;;modulo;;;;;369898;369894;369894;
881;674;MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377739;;39872;Lenci Marco;Italiano;;377739;0;377739;
881;674;MATEMATICA (1);;modulo;39872;Lenci Marco;Italiano;;378701;377739;377739;
881;674;MATEMATICA (2);;modulo;48380;Camagni Francesca;;;378702;377739;377739;
881;70063;LABORATORIO DI PROGETTAZIONE ARCHITETTONICA II - (C.I.);;;;;;;377771;0;377771;
881;3870;ARCHITETTURA E COMPOSIZIONE ARCHITETTONICA II;;modulo;;;;;377774;377771;377771;
881;29627;CARATTERI DISTRIBUTIVI DEGLI EDIFICI II;;modulo;;;;;377775;377771;377771;
881;43835;ARCHITETTURA DEGLI INTERNI;;modulo;;;;;377776;377771;377771;
881;70079;LABORATORIO DI COSTRUZIONE DELL'ARCHITETTURA I - (C.I.);;;;;;;377803;0;377803;
881;70234;PROGETTAZIONE TECNOLOGICA;;modulo;;;;;377806;377803;377803;
881;70234;PROGETTAZIONE TECNOLOGICA (A) (1);;modulo;38262;Boeri Andrea;Italiano;;414861;386425;377803;
881;70234;PROGETTAZIONE TECNOLOGICA (A) (2);;modulo;39210;Chieregato Gianluca;;;414862;386425;377803;
881;4499;PROGETTAZIONE AMBIENTALE;;modulo;;;;;377807;377803;377803;
881;4499;PROGETTAZIONE AMBIENTALE (A) (1);;modulo;32059;Conti Giordano;Italiano;;386429;386427;377803;386429
881;4499;PROGETTAZIONE AMBIENTALE (A) (2);;modulo;46536;Olivieri Giulia;;;386430;386427;377803;386430
881;4499;PROGETTAZIONE AMBIENTALE (B) (1);;modulo;32059;Conti Giordano;Italiano;;386431;386428;377803;386429
881;4499;PROGETTAZIONE AMBIENTALE (B) (2);;modulo;46536;Olivieri Giulia;;;386432;386428;377803;386430
881;70116;LABORATORIO DI DISEGNO DELL'ARCHITETTURA (C.I.);;;;;;;377831;0;377831;
881;70211;DISEGNO ARCHITETTONICO E ANALISI GRAFICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377832;modulo;30956;Apollonio Fabrizio Ivan;Italiano;;377832;377831;377831;
881;70211;DISEGNO ARCHITETTONICO E ANALISI GRAFICA (1);;modulo;30956;Apollonio Fabrizio Ivan;Italiano;;405513;377832;377831;
881;70211;DISEGNO ARCHITETTONICO E ANALISI GRAFICA (2);;modulo;43236;Fallavollita Federico;;;405514;377832;377831;
881;70212;FONDAMENTI DI COMUNICAZIONE GRAFICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378204;modulo;43236;Fallavollita Federico;Italiano;;378204;377831;377831;
881;70230;STORIA E RESTAURO (C.I.);;;;;;;377834;0;377834;
881;19495;STORIA DELL'ARCHITETTURA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377835;modulo;39046;Leoni Giovanni;Italiano;;377835;377834;377834;
881;19495;STORIA DELL'ARCHITETTURA 3 (1);;modulo;39046;Leoni Giovanni;Italiano;;405394;377835;377834;
881;19495;STORIA DELL'ARCHITETTURA 3 (2);;modulo;48144;Cassani Simonetti Matteo;;;405395;377835;377834;
881;23800;TEORIE E STORIA DEL RESTAURO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377836;modulo;43020;Signorelli Leila;Italiano;;377836;377834;377834;
881;70207;PROGETTAZIONE ESECUTIVA DELL'ARCHITETTURA PER L'EFFICIENZA ENERGETICA (C.I.);;;;;;;377837;0;377837;
881;70087;PROGETTAZIONE ESECUTIVA DELL'ARCHITETTURA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377838;modulo;38544;Piraccini Stefano;Italiano;;377838;377837;377837;
881;32646;FISICA TECNICA AMBIENTALE II;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377839;modulo;34842;Fabbri Kristian;Italiano;;377839;377837;377837;
881;70099;LABORATORIO DI PROGETTAZIONE ARCHITETTONICA IV - (C.I.);;;;;;;377857;0;377857;
881;4002;COMPOSIZIONE ARCHITETTONICA II;;modulo;;;;;377858;377857;377857;
881;12053;ARCHITETTURA DEL PAESAGGIO;;modulo;;;;;377860;377857;377857;
881;70100;LABORATORIO DI COSTRUZIONE DELL'ARCHITETTURA II - (C.I.);;;;;;;377861;0;377861;
881;34172;PROGETTO DELLE STRUTTURE;;modulo;;;;;377862;377861;377861;
881;9795;TEORIA DELLE STRUTTURE;;modulo;;;;;377863;377861;377861;
