corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
990;82158;PSYCHOLOGY AND PSYCHOPATHOLOGY OF SEXUAL BEHAVIOR (1);;modulo;41745;Tomba Elena;Inglese;;415024;413129;413129;
990;82158;PSYCHOLOGY AND PSYCHOPATHOLOGY OF SEXUAL BEHAVIOR (2);;modulo;48657;Staccini Laura;;;415025;413129;413129;
990;71990;PSICOFISIOLOGIA CLINICA (C.I.).;;;;;;;413451;0;413451;
990;71991;PSICOFISIOLOGIA CLINICA I .;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/413452;modulo;16661;Fava Giovanni Andrea;Italiano;;413452;413451;413451;
990;71992;PSICOFISIOLOGIA CLINICA II .;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/413453;modulo;38946;Luppi Marco;Italiano;;413453;413451;413451;
991;70021;PSICOLOGIA SOCIALE COGNITIVA.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331762;;30931;Rubini Monica;Italiano;;331762;0;331762;
991;42444;PROCESSI E DISTURBI DELL'APPRENDIMENTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331783;;34756;Bonifacci Paola;Italiano;;331783;0;331783;
991;45271;RITMI DEL COMPORTAMENTO E CICLO VEGLIA-SONNO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331793;;31209;Natale Vincenzo;Italiano;;331793;0;331793;
991;72599;DISFUNZIONI COGNITIVE E DISAGIO PSICOLOGICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384438;;14977;Brighetti Gianni;Italiano;;384438;0;384438;
991;40838;NEUROSCIENZE COGNITIVE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384441;;24264;Zoccoli Giovanna;Italiano;;384441;0;384441;
991;72601;LABORATORI STAGE.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384443;;44729;De Cesarei Andrea;Italiano;;384443;0;384443;
991;72601;LABORATORI STAGE. (1);;modulo;50358;Lazzerini Ruben;Italiano;;415635;384443;384443;
991;72601;LABORATORI STAGE. (2);;modulo;36215;Bensi Luca;;;415636;384443;384443;
991;72601;LABORATORI STAGE. (3);;modulo;44897;Gambetti Elisa;;;415637;384443;384443;
991;72601;LABORATORI STAGE. (4);;modulo;39706;Melani Paolo;;;415642;384443;384443;
991;72601;LABORATORI STAGE. (5);;modulo;46732;Prati Francesca;;;415641;384443;384443;
991;72601;LABORATORI STAGE. (6);;modulo;46710;Desideri Lorenzo;;;415640;384443;384443;
991;72601;LABORATORI STAGE. (7);;modulo;34428;Borlimi Rosita;;;415639;384443;384443;
991;72601;LABORATORI STAGE. (8);;modulo;44729;De Cesarei Andrea;Italiano;;415638;384443;384443;
991;72604;LABORATORIO DI INGLESE SPECIALISTICO PER PSICOLOGI.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384453;;;;;;384453;0;384453;
991;72605;PSICOPATOLOGIA DEI DISTURBI EMOTIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384458;;37092;Menchetti Marco;Italiano;;384458;0;384458;
991;7283;PSICOLOGIA AMBIENTALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384461;;33511;Costa Marco;Italiano;;384461;0;384461;
991;7291;PSICOLOGIA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384466;;15201;Giusberti Fiorella;Italiano;;384466;0;384466;
991;72609;APPLICAZIONI DELLA REALTA' VIRTUALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384486;;34759;Nori Raffaella;Italiano;;384486;0;384486;
991;72610;PSICOLOGIA DELL'INVECCHIAMENTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384492;;31919;Chattat Rabih;Italiano;;384492;0;384492;
991;72610;PSICOLOGIA DELL'INVECCHIAMENTO (1);;modulo;43438;Fabbo Andrea;;;415275;384492;384492;
991;72610;PSICOLOGIA DELL'INVECCHIAMENTO (2);;modulo;31919;Chattat Rabih;Italiano;;415276;384492;384492;
991;72612;PSICOLOGIA DELLA SALUTE E COMUNICAZIONE INTERPERSONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384494;;24124;Garotti Pier Luigi;Italiano;;384494;0;384494;
991;701;MEDICINA LEGALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385733;;24384;Pelotti Susi;Italiano;;385733;0;385733;415096
991;24634;LOGICA E ARGOMENTAZIONE GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385743;;15992;Artosi Alberto;Italiano;;385743;0;385743;361391
991;37469;ETICA APPLICATA: BIOETICA E ETICA DELLE PROFESSIONI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385745;;15172;Faralli Carla;Italiano;;385745;0;385745;369951
991;3120;PSICOLOGIA DELLO SPORT;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/387527;;24124;Garotti Pier Luigi;Italiano;;387527;0;387527;
991;3120;PSICOLOGIA DELLO SPORT (1);;modulo;24124;Garotti Pier Luigi;Italiano;;415293;387527;387527;
991;3120;PSICOLOGIA DELLO SPORT (2);;modulo;64118;Ricci Stefano;;;415294;387527;387527;
991;9382;PSICOLOGIA ANIMALE E COMPARATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/387528;;31209;Natale Vincenzo;Italiano;;387528;0;387528;
991;9382;PSICOLOGIA ANIMALE E COMPARATA (1);;modulo;80693;Carloni Elena;;;415291;387528;387528;
991;9382;PSICOLOGIA ANIMALE E COMPARATA (2);;modulo;31209;Natale Vincenzo;Italiano;;415292;387528;387528;
