corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
962;12870;PAPIROLOGIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320716;;320716
962;44281;PALEOGRAFIA LATINA E DIPLOMATICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320717;;320717
962;11597;ARCHIVISTICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320718;;320718
962;49833;STORIA DELL'EDITORIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320719;;320719
962;11292;ANTROPOLOGIA CULTURALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320720;;320720
962;562;LETTERATURA ITALIANA;;;320723
962;11440;ARCHEOLOGIA DEL PAESAGGIO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320756;;320756
962;11462;ARCHEOLOGIA E STORIA DELL'ARTE GRECA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320758;;320758
962;13328;LETTERATURA GRECA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320778;;320778
962;13282;LETTERATURA LATINA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320780;;320780
962;12544;STORIA DEL PENSIERO POLITICO MEDIEVALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320787;;320787
962;13710;GEOGRAFIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320803;;320803
962;12986;NUMISMATICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320806;;320806
962;58504;STORIA DELL'ECONOMIA ANTICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320807;;320807
962;58505;STORIA SOCIALE DEL MONDO ANTICO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320808;;320808
962;12998;STORIOGRAFIA ANTICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320809;;320809
962;27269;STORIA DELLA TARDA ANTICHIT?Ç (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320811;;320811
962;14437;STORIA DELLE DONNE NEL MONDO CLASSICO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320812;;320812
962;12113;STORIA DELL'ARTE MEDIEVALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320814;;320814
962;11965;STORIA DELL'ARTE MODERNA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320829;;320829
962;12105;STORIA DELL'ARTE CONTEMPORANEA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320831;;320831
