corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8007;31095;ELEMENTI DI TEORIA DELLA RELATIVITA';http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328955;;328955
8007;31098;ELEMENTI DI FISICA BIOMEDICA-SANITARIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328958;;328958
8007;56;ASTROFISICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328971;;328971
8007;26338;IDONEITA' LINGUA INGLESE B - 1;;;329535
8007;31388;MONDO LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329536;;329536
8007;1013;STRUTTURA DELLA MATERIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329538;;329538
8007;32087;COMPLEMENTI DI METODI MATEMATICI DELLA FISICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331452;;331452
8007;55342;COMPLEMENTI DI FISICA DELLA TERRA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331459;;331459
8007;36564;L'INSEGNAMENTO DELLA FISICA: ASPETTI TEORICI E ASPETTI SPERIMENTALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/346761;;346761
8007;72566;ELEMENTI DI OTTICA QUANTISTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384337;;384337
8007;76348;PRINCIPI E APPLICAZIONI DELLA FISICA NUCLEARE E SUBNUCLEARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/394252;;394252
8007;81783;FENOMENI TERMICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412269;;412269
8007;22455;LABORATORIO DI MECCANICA E TERMODINAMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412270;;412270
8007;15749;MECCANICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412271;;412271
8007;81784;PROGRAMMAZIONE PER LA FISICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412272;;412272
8007;81828;FONDAMENTI DI FISICA DELL'ATMOSFERA E METEOROLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412461;;412461
8007;81829;INTRODUZIONE ALLA FISICA DEGLI STATI CONDENSATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412462;;412462
8007;81851;INTRODUZIONE ALLA FISICA DEI SISTEMI COMPLESSI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412463;;412463
8007;67124;FISICA DEL SISTEMA TERRA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414035;;414035
8009;13;ANALISI MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320573;;320573
8009;819;PROGRAMMAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320574;;320574
8009;405;FISICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320576;;320576
8009;8574;SISTEMI OPERATIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320578;;320578
8009;4138;LINGUAGGI DI PROGRAMMAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320579;;320579
8009;11145;RETI DI CALCOLATORI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320580;;320580
8009;2023;CALCOLO NUMERICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320581;;320581
8009;4642;CALCOLO DELLE PROBABILITA' E STATISTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320583;;320583
8009;41731;TECNOLOGIE WEB;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320584;;320584
8009;10906;BASI DI DATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320585;;320585
8009;11933;INFORMATICA TEORICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320586;;320586
8009;17629;SICUREZZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320588;;320588
8009;26338;IDONEITA' LINGUA INGLESE B - 1;;;320591
8009;37635;ALGORITMI E STRUTTURE DI DATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/350957;;350957
8009;11925;ARCHITETTURA DEGLI ELABORATORI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/350960;;350960
8009;55200;STORIA DELL'INFORMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/354025;;354025
8009;37925;PROGETTO DI SISTEMI VIRTUALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/354042;;354042
8009;66857;LOGICA PER L'INFORMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366974;;366974
8009;58414;ALGEBRA E GEOMETRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366975;;366975
